panel,block,cohort,PC1,PC2
b,radiomics,LUNG1,0.3495372477173384,0.45387679588695506
b,radiomics,LUNG1,6.309842525964674,3.6699240035993395
b,radiomics,LUNG1,1.0218686993264732,-0.7396772007335741
b,radiomics,LUNG1,5.682693519596087,-0.6697720741843067
b,radiomics,LUNG1,-9.330756732985689,-1.8693227267292936
b,radiomics,LUNG1,0.2459172111419362,1.9264733461901746
b,radiomics,LUNG1,-3.2673268059189153,0.43695556147328907
b,radiomics,LUNG1,-6.4055209546414815,0.899247867192093
b,radiomics,LUNG1,-3.1662515780660963,0.6286429133876084
b,radiomics,LUNG1,-2.56425954692309,-3.4409180340668013
b,radiomics,LUNG1,-3.888749191198137,0.9055238889365637
b,radiomics,LUNG1,-4.40976426239249,0.22750451435715316
b,radiomics,LUNG1,2.820211242863855,-2.7700711873390156
b,radiomics,LUNG1,2.6450465127659895,2.9837585724872073
b,radiomics,LUNG1,-5.4884603949092,-2.2699496953221034
b,radiomics,LUNG1,-4.175202564732684,-2.069651075186714
b,radiomics,LUNG1,-4.5692452379825745,0.5089030050894869
b,radiomics,LUNG1,-11.06089997752791,-6.4246820847997546
b,radiomics,LUNG1,-2.3428702217560726,2.057311145107728
b,radiomics,LUNG1,-0.03856983849241834,2.4648745540934742
b,radiomics,LUNG1,-1.5034077605039746,0.502781370729621
b,radiomics,LUNG1,6.427753036246757,-0.1969918437612871
b,radiomics,LUNG1,-4.8347784516188,-2.5884380631195456
b,radiomics,LUNG1,-10.023056045235842,-2.6297004845106717
b,radiomics,LUNG1,9.236451336303388,2.212672200939098
b,radiomics,LUNG1,-1.2651507087149954,-5.413643728174732
b,radiomics,LUNG1,-3.8575027579856687,-0.016580169983527345
b,radiomics,LUNG1,16.008945120556223,5.613104120831089
b,radiomics,LUNG1,-3.6539575860760696,-0.5570586072368737
b,radiomics,LUNG1,7.677320223376679,0.05863720728755545
b,radiomics,LUNG1,11.767862759848832,4.577559527195087
b,radiomics,LUNG1,-3.590761836442843,4.267382673712856
b,radiomics,LUNG1,-3.7120022256804357,0.7922233651792332
b,radiomics,LUNG1,-2.234334295794001,3.1209079902786563
b,radiomics,LUNG1,-6.355854566215863,0.592787611146744
b,radiomics,LUNG1,-2.4145987583441246,-0.1478987424656689
b,radiomics,LUNG1,1.6572945754845085,-4.356183833105941
b,radiomics,LUNG1,-5.998759014388634,-0.9245385599301301
b,radiomics,LUNG1,-2.297860276039848,0.4467954995152872
b,radiomics,LUNG1,1.0000952331868695,1.247713555564746
b,radiomics,LUNG1,-4.893127127540674,-2.115926208945348
b,radiomics,LUNG1,-2.719226811184791,1.773082703173664
b,radiomics,LUNG1,-7.466350264864724,-1.3966710283406392
b,radiomics,LUNG1,-2.9579468915583544,-0.21258781484542158
b,radiomics,LUNG1,-2.6808507005729902,-5.209050055750553
b,radiomics,LUNG1,4.162371603360107,3.244923085561261
b,radiomics,LUNG1,-1.639631649932736,-4.239481971649979
b,radiomics,LUNG1,25.680121532436733,-4.736579838037348
b,radiomics,LUNG1,-1.0895994411480896,2.2594473383070803
b,radiomics,LUNG1,0.004549273644940536,-0.232771178039842
b,radiomics,LUNG1,1.5442487975238126,-6.689725913999026
b,radiomics,LUNG1,1.9741152823749393,0.17477058073643068
b,radiomics,LUNG1,9.599514099110227,5.833842759329845
b,radiomics,LUNG1,-0.1489981450531299,-6.154741958632339
b,radiomics,LUNG1,7.476184666696863,5.3601514820294
b,radiomics,LUNG1,-3.8371144117430926,-4.510114295997536
b,radiomics,LUNG1,-5.98786654758277,-1.9016059838634507
b,radiomics,LUNG1,-3.648320040284523,-0.7151914074740175
b,radiomics,LUNG1,2.6331267239917877,3.6307151607478176
b,radiomics,LUNG1,0.36634722539935094,-4.228418117768831
b,radiomics,LUNG1,-4.697669658228018,-1.7038846698018428
b,radiomics,LUNG1,-5.8578910872149565,2.227343029073146
b,radiomics,LUNG1,-2.241353150621587,-1.670277009798365
b,radiomics,LUNG1,-0.0833504386482961,-2.2399530276176467
b,radiomics,LUNG1,0.588056720498391,1.8167048861191872
b,radiomics,LUNG1,-11.32134359025375,-2.518752467325356
b,radiomics,LUNG1,-4.181981448594683,-6.9335814800006315
b,radiomics,LUNG1,-1.8379294265044672,0.4176309762933407
b,radiomics,LUNG1,1.6474500435635884,-0.01923910427675476
b,radiomics,LUNG1,-7.020210600850885,-3.6453844803206863
b,radiomics,LUNG1,-2.2880141545831187,1.9457683927491334
b,radiomics,LUNG1,-2.527313649311779,-2.5998781926994474
b,radiomics,LUNG1,-7.829441936409201,-4.351099505770205
b,radiomics,LUNG1,-4.574999493488885,-1.1332415633933457
b,radiomics,LUNG1,-4.968734351719137,-1.5531908349634855
b,radiomics,LUNG1,0.2642042162925872,9.951302713029799
b,radiomics,LUNG1,-7.567850712850669,-6.929392058304602
b,radiomics,LUNG1,1.981616293916749,2.7144362850216917
b,radiomics,LUNG1,-3.523490561050023,2.006402788911129
b,radiomics,LUNG1,3.690873420298476,1.5159843629582073
b,radiomics,LUNG1,-8.508681818460103,-0.1625933557191035
b,radiomics,LUNG1,-2.713153196964456,1.215216352240518
b,radiomics,LUNG1,-5.241993965541682,-2.5214988728137664
b,radiomics,LUNG1,7.98758776776144,-1.4646104083785112
b,radiomics,LUNG1,0.48346490687184174,-2.642030832374476
b,radiomics,LUNG1,-3.742263503178998,1.1104127083654884
b,radiomics,LUNG1,8.072839231162586,1.0501493375425415
b,radiomics,LUNG1,1.6045983613422123,1.5421428271836668
b,radiomics,LUNG1,0.08985844442298395,0.8954737868377423
b,radiomics,LUNG1,-0.33507698232425,2.0288160668258257
b,radiomics,LUNG1,-2.0297468606823843,0.7440972846772417
b,radiomics,LUNG1,-0.7106687541738574,2.3127929203242004
b,radiomics,LUNG1,-7.905114922213325,-3.237721580539557
b,radiomics,LUNG1,-4.347374368784571,0.47923977901317594
b,radiomics,LUNG1,2.885297625729636,2.5513766831215925
b,radiomics,LUNG1,1.5346146976367727,-0.06979667514569593
b,radiomics,LUNG1,2.5481288176163153,-4.787683821659799
b,radiomics,LUNG1,8.976252685837364,0.008234723974852755
b,radiomics,LUNG1,-0.496626397175625,-2.079215535776168
b,radiomics,LUNG1,-4.697760138405417,2.238856165679893
b,radiomics,LUNG1,-4.389478957768031,-2.396863720633376
b,radiomics,LUNG1,-5.473232192499822,-1.4884650617200876
b,radiomics,LUNG1,2.3864966015572135,-0.3534581647828331
b,radiomics,LUNG1,-2.9691735971764417,1.2056113601767275
b,radiomics,LUNG1,2.149831592612172,-0.18876740380242915
b,radiomics,LUNG1,5.59931445509707,0.8005424555211862
b,radiomics,LUNG1,-24.92391143840322,31.71095306760111
b,radiomics,LUNG1,-2.4490903265371147,1.9103647951174372
b,radiomics,LUNG1,0.3159246242170323,2.639835160926254
b,radiomics,LUNG1,-1.431441355308828,1.311521969765679
b,radiomics,LUNG1,-1.2694705682404175,1.394220094097987
b,radiomics,LUNG1,-3.3880992116276905,-2.028873551616359
b,radiomics,LUNG1,-8.99504440462509,-0.9125009666731362
b,radiomics,LUNG1,-3.86521247274746,2.3900813066898645
b,radiomics,LUNG1,-1.4127855045138769,-1.8294183902240375
b,radiomics,LUNG1,-6.8558539715077815,1.3839184888586826
b,radiomics,LUNG1,-6.419650836684105,-2.7737303796034687
b,radiomics,LUNG1,-6.40833523544931,4.254106487309026
b,radiomics,LUNG1,2.336033882801712,-2.1976591134078896
b,radiomics,LUNG1,10.589831346515195,3.382353277821509
b,radiomics,LUNG1,10.245649802768002,3.2514750185316985
b,radiomics,LUNG1,-8.66196245317801,-3.339925394847821
b,radiomics,LUNG1,-6.061300790686,-1.1043233611386891
b,radiomics,LUNG1,-3.154605059422224,4.455981846769423
b,radiomics,LUNG1,-8.044763186031147,-4.05359752356222
b,radiomics,LUNG1,7.352662215405338,28.745414611706124
b,radiomics,LUNG1,-15.186697936217348,-0.3608974499397355
b,radiomics,LUNG1,-8.205128200147621,0.5463585496884663
b,radiomics,LUNG1,2.773894537217905,0.7496093242292173
b,radiomics,LUNG1,1.4640653219095585,1.4347225993753485
b,radiomics,LUNG1,4.521962898319188,4.695760882803599
b,radiomics,LUNG1,11.678156767874935,4.6777895932789715
b,radiomics,LUNG1,-5.525815259817479,-1.2629879355256317
b,radiomics,LUNG1,8.249563153209648,3.54132074427399
b,radiomics,LUNG1,-11.567427298758759,-2.6285246599530008
b,radiomics,LUNG1,0.7122970976359045,-4.501880828976908
b,radiomics,LUNG1,3.421881755705386,0.10431416585740119
b,radiomics,LUNG1,-14.124334477778438,-2.005899312919208
b,radiomics,LUNG1,9.642269537072014,-1.4049792276730773
b,radiomics,LUNG1,3.3426038080473117,0.532111387298714
b,radiomics,LUNG1,18.178639818496926,2.527187834643626
b,radiomics,LUNG1,-4.035963443932259,2.455381827360891
b,radiomics,LUNG1,-4.112577513072394,-3.328843554413126
b,radiomics,LUNG1,-2.2542685296676708,1.6565146686319723
b,radiomics,LUNG1,8.894582575541389,1.0455283899332017
b,radiomics,LUNG1,-7.182262738723176,-3.8533915348565686
b,radiomics,LUNG1,-12.537390122134768,-6.500369136556586
b,radiomics,LUNG1,0.526485710443111,3.5705342544984515
b,radiomics,LUNG1,-7.492314080611295,-1.1594356417698544
b,radiomics,LUNG1,-9.277845547463173,2.010825988695228
b,radiomics,LUNG1,-1.6904823675540372,-2.0587556481716347
b,radiomics,LUNG1,5.4408223370209505,-3.87526632170986
b,radiomics,LUNG1,8.804382203436056,0.42734783276054683
b,radiomics,LUNG1,-3.8217882758982458,-5.8866659242594706
b,radiomics,LUNG1,0.15504154877647142,3.0225972681226856
b,radiomics,LUNG1,-6.476459243066032,-2.010752777934531
b,radiomics,LUNG1,-6.73502415357138,-3.80564573277778
b,radiomics,LUNG1,0.6627504013984955,1.537969558343212
b,radiomics,LUNG1,-4.3644075747178634,1.7846077243347223
b,radiomics,LUNG1,-0.34324248893664006,-0.7753695951399292
b,radiomics,LUNG1,10.396930301138323,-2.1685633397251487
b,radiomics,LUNG1,-5.732958372021947,-0.6312177799870198
b,radiomics,LUNG1,5.706975487500581,4.7721956214988275
b,radiomics,LUNG1,4.737609639319032,-1.7527346648606066
b,radiomics,LUNG1,-7.602212457226651,0.4701587894061473
b,radiomics,LUNG1,-4.952509873464083,-0.00024409358802154486
b,radiomics,LUNG1,4.494493574627128,3.062887836085313
b,radiomics,Radiogenomics,0.32086091985258136,7.677833213084568
b,radiomics,Radiogenomics,13.374746801630799,-2.6907287102584547
b,radiomics,Radiogenomics,4.565905766531746,-5.782365339770814
b,radiomics,Radiogenomics,1.9933569148149377,-4.3268001327863645
b,radiomics,Radiogenomics,-0.21426657157090867,-5.09188814997039
b,radiomics,Radiogenomics,0.4074387091955396,-3.188387008902671
b,radiomics,Radiogenomics,5.364952005891797,-0.8254988488798549
b,radiomics,Radiogenomics,-1.7695901309554687,0.050494999431121575
b,radiomics,Radiogenomics,-3.1488450598134827,-6.159228828470301
b,radiomics,Radiogenomics,1.6393085869645356,-5.657972454566817
b,radiomics,Radiogenomics,4.680187012442266,-4.684697739425
b,radiomics,Radiogenomics,4.606521028535193,-2.8036499368659
b,radiomics,Radiogenomics,-0.9342426261002635,-7.81123437964935
b,radiomics,Radiogenomics,3.4202755997217946,-3.605025473127609
b,radiomics,Radiogenomics,-1.0862160715853704,-4.468812347812856
b,radiomics,Radiogenomics,7.261300099594609,-9.715218992803884
b,radiomics,Radiogenomics,-6.272260329608946,10.229419046924486
b,radiomics,Radiogenomics,11.143975731246845,-8.676099983510483
b,radiomics,Radiogenomics,-3.2009559426676146,-5.907035616140588
b,radiomics,Radiogenomics,2.3389431838288917,-4.264217013782579
b,radiomics,Radiogenomics,3.6150598697541123,0.08158540411473103
b,radiomics,Radiogenomics,3.187005755117504,0.15011613518663391
b,radiomics,Radiogenomics,2.3779055064090198,2.4699566832836166
b,radiomics,Radiogenomics,4.890013465904718,-3.4121346994402817
b,radiomics,Radiogenomics,-4.9843861632389705,8.318689100091708
b,radiomics,Radiogenomics,-1.427802730648338,-2.5017542371998758
b,radiomics,Radiogenomics,8.67695182334042,-3.913824601767965
b,radiomics,Radiogenomics,3.233980765532641,-4.658052653351499
b,radiomics,Radiogenomics,-0.10691061212009811,-2.9108475624098413
b,radiomics,Radiogenomics,3.0188588489039274,-5.339800013871727
b,radiomics,Radiogenomics,-5.656824363681836,-12.877292860946786
b,radiomics,Radiogenomics,-9.283095570444308,5.094992201347388
b,radiomics,Radiogenomics,6.641037101218492,-2.407080576955357
b,radiomics,Radiogenomics,0.6147101394185626,-3.755808800219473
b,radiomics,Radiogenomics,5.507116178056537,-2.9558977832364945
b,radiomics,Radiogenomics,-2.5684361851824873,0.6264073007161409
b,radiomics,Radiogenomics,0.2505863570240244,-2.4544242268051586
b,radiomics,Radiogenomics,-5.054352522182519,9.179708719515391
b,radiomics,Radiogenomics,2.23393115961124,-5.48344955178352
b,radiomics,Radiogenomics,1.4797670319400098,-4.1404140589189105
b,radiomics,Radiogenomics,5.013765436960152,-6.668288078551242
b,radiomics,Radiogenomics,3.595555759401804,-3.859238134627449
b,radiomics,Radiogenomics,-7.642309904488351,5.616205477941249
b,radiomics,Radiogenomics,6.520104170958826,-0.17939156775942386
b,radiomics,Radiogenomics,1.0223488764936433,-3.3345123531340266
b,radiomics,Radiogenomics,-6.736766654264129,0.5599407853450802
b,radiomics,Radiogenomics,-8.916083474620102,2.178989033036836
b,radiomics,Radiogenomics,-3.265767187918699,6.908554680850472
b,radiomics,Radiogenomics,4.254737739664886,-5.9007106178938695
b,radiomics,Radiogenomics,2.5572522414461063,-4.132630344263017
b,radiomics,Radiogenomics,-8.65740958362633,3.4532802175778885
b,radiomics,Radiogenomics,-1.086474826947731,-4.463510807938285
b,radiomics,Radiogenomics,-0.9703620240778499,-4.135711008022158
b,radiomics,Radiogenomics,4.957351332062584,-2.4302682322555413
b,radiomics,Radiogenomics,-6.761639985556962,3.699734894521219
b,radiomics,Radiogenomics,-0.08917273733002459,-6.384891321924984
b,radiomics,Radiogenomics,3.0447088521939776,-4.088879902296747
b,radiomics,Radiogenomics,-12.463939675265387,2.7843120173204885
b,radiomics,Radiogenomics,-5.932932440485842,2.383702451650029
b,radiomics,Radiogenomics,-8.654223990242393,4.782877497577774
b,radiomics,Radiogenomics,0.5178615449525911,-3.8441269328238032
b,radiomics,Radiogenomics,4.040114620436622,-3.3236098562612444
b,radiomics,Radiogenomics,-10.973306402597286,5.05358364244657
b,radiomics,Radiogenomics,-2.134109771793272,1.5992124776880834
b,radiomics,Radiogenomics,-0.06608290367659868,1.345951230757523
b,radiomics,Radiogenomics,-4.9105389726945745,8.819789076911851
b,radiomics,Radiogenomics,-11.102206626909382,4.165565794577767
b,radiomics,Radiogenomics,8.740380172671701,5.872578249096353
b,radiomics,Radiogenomics,-6.469256865697602,5.551962279628874
b,radiomics,Radiogenomics,1.5331903292273088,-4.429830981892949
b,radiomics,Radiogenomics,-1.9846078202799278,-0.514790675864566
b,radiomics,Radiogenomics,-3.5043818380711977,6.459133246402787
b,radiomics,Radiogenomics,-11.14216498994646,2.515864586481395
b,radiomics,Radiogenomics,-9.36271611085409,3.078704375823859
b,radiomics,Radiogenomics,-11.557698833391719,2.0345867051970483
b,radiomics,Radiogenomics,8.119793968558914,2.1878796964913723
b,radiomics,Radiogenomics,6.486274812273645,-0.4457992277741328
b,radiomics,Radiogenomics,-8.468598948867076,2.7587284520286874
b,radiomics,Radiogenomics,-1.4656918733491526,-3.5928597499182136
b,radiomics,Radiogenomics,4.272162309523391,-4.179564081216829
b,radiomics,Radiogenomics,0.6909556949938843,-5.039328188665158
b,radiomics,Radiogenomics,8.957564376891751,1.6553909700825609
b,radiomics,Radiogenomics,3.198928618426,-2.014549447084004
b,radiomics,Radiogenomics,0.7288803776530796,-4.476952309612555
b,radiomics,Radiogenomics,7.192858088531685,4.054709433962346
b,radiomics,Radiogenomics,11.583561878541952,2.233182283867654
b,radiomics,Radiogenomics,1.7420283673767505,-2.9965424053434053
b,radiomics,Radiogenomics,0.01719586006761007,-4.492157969195279
b,radiomics,Radiogenomics,2.6187592841522296,-0.18875446850437252
b,radiomics,Radiogenomics,3.0998791284959677,-2.5576504404713165
b,radiomics,Radiogenomics,13.60651331192398,3.877097271058805
b,radiomics,Radiogenomics,-0.2727759970989878,-1.4676332033604247
b,radiomics,Radiogenomics,1.7246317704502745,-1.8821062064879408
b,radiomics,Radiogenomics,1.6077300782415254,-5.260839868968919
b,radiomics,Radiogenomics,5.399520229579598,0.14179208690990633
b,radiomics,Radiogenomics,-1.1381462389817625,-5.045368280393014
b,radiomics,Radiogenomics,1.115206560281392,-3.96415952558731
b,radiomics,Radiogenomics,4.8290760830704,-6.3476996701807415
b,radiomics,Radiogenomics,-10.833059526616374,7.081669565020084
b,radiomics,Radiogenomics,-2.004580962777726,2.9762746924466605
b,radiomics,Radiogenomics,0.060426961156847696,-1.368123581646925
b,radiomics,Radiogenomics,1.8757217484663538,0.7497010599914361
b,radiomics,Radiogenomics,4.660113245613044,0.07966396871120401
b,radiomics,Radiogenomics,2.199410028530694,-4.630414891453819
b,radiomics,Radiogenomics,0.40617360070024766,3.1366490693136644
b,radiomics,Radiogenomics,5.44597378720683,0.426926250418615
b,radiomics,Radiogenomics,-0.6380742537427948,-2.817610181814449
b,radiomics,Radiogenomics,-1.8350239007690883,-6.265776622230815
b,radiomics,Radiogenomics,0.7497187874041298,-4.240555926829779
b,radiomics,Radiogenomics,5.857682926093122,1.3302731861580424
b,radiomics,Radiogenomics,0.49920700948534774,-4.801328903793872
b,radiomics,Radiogenomics,-1.5883478768961077,-6.357907226465188
b,radiomics,Radiogenomics,7.803406050703941,0.8536731090653439
b,radiomics,Radiogenomics,9.102781643235915,2.2901613947311037
b,radiomics,Radiogenomics,1.330714248597257,-1.99995718885973
b,radiomics,Radiogenomics,1.7487003251334385,0.8290508270399884
b,radiomics,Radiogenomics,-1.7082962037248939,-8.254290183951538
b,radiomics,Radiogenomics,6.548199445452829,-0.9428082243546931
b,radiomics,Radiogenomics,8.575832514253507,2.297562495801155
b,radiomics,Radiogenomics,5.79043342259007,-1.8593586301032567
b,radiomics,Radiogenomics,-4.693043785186481,-5.040364271833422
b,radiomics,Radiogenomics,1.438634499319072,-2.9473367827000123
b,radiomics,Radiogenomics,7.177322947733272,3.085094407460887
b,radiomics,Radiogenomics,-9.435897198348417,6.751826605234615
b,radiomics,Radiogenomics,-3.0434608317637553,-5.844176466142357
b,radiomics,Radiogenomics,10.057695978524162,3.841320642029535
b,radiomics,Radiogenomics,-0.3868805209755481,2.553675460317255
b,radiomics,Radiogenomics,5.544766699632669,3.1819985269304087
b,radiomics,Radiogenomics,5.772847568969084,1.2092371722649973
b,radiomics,Radiogenomics,-3.4122005840449976,2.411315574423304
b,radiomics,Radiogenomics,2.2993650597265747,-2.9816834979792706
b,radiomics,Radiogenomics,-2.3151882121895415,-5.533943269161352
b,radiomics,Radiogenomics,1.8143102700117695,-4.577066500991823
b,radiomics,Radiogenomics,-1.7772337390539346,0.7486727843732961
b,radiomics,Radiogenomics,10.58197940495638,2.9782907354592227
b,radiomics,Radiogenomics,2.9581635202458787,-3.106327765525713
b,radiomics,Radiogenomics,0.007269971420580335,-4.660139068103414
b,radiomics,Radiogenomics,3.635367800370357,-1.2765716378344738
b,radiomics,Radiogenomics,-4.231644929043405,9.08500967962649
b,radiomics,Radiogenomics,3.610885343139627,1.7711803104203163
b,radiomics,Radiogenomics,0.04545743871177452,-5.824099287540896
b,radiomics,Radiogenomics,-1.9559967603019464,-5.273664992658453
b,radiomics,Radiogenomics,4.352853869628019,1.7433276128223902
b,radiomics,Radiogenomics,-1.4259726614663013,-5.013687506596621
b,radiomics,Radiogenomics,-1.4121362450126003,-5.210562925772302
b,radiomics,Radiogenomics,0.50741416486973,-5.564760351501082
b,radiomics,Radiogenomics,2.203307219647401,-3.8466025458110216
b,radiomics,Radiogenomics,-0.27985585588157735,0.45595188547502313
b,radiomics,Radiogenomics,-6.797272940214367,0.6777568565178723
b,radiomics,Radiogenomics,-2.83292306914686,6.652289412481863
b,radiomics,Radiogenomics,-7.415876261168856,2.046528945763699
b,radiomics,Radiogenomics,-6.765208332211484,5.292180670184482
b,radiomics,Radiogenomics,-3.4585635215081205,5.17038343534465
b,radiomics,Radiogenomics,-1.2412368690362983,1.6787397107642215
b,radiomics,Radiogenomics,4.369982565541036,-8.564782634635968
b,radiomics,Radiogenomics,-6.516670479838115,8.439480927006064
b,radiomics,Radiogenomics,-10.672300306421098,2.112947968979286
b,radiomics,Radiogenomics,-8.02659814940414,0.7294010947431643
b,radiomics,Radiogenomics,-5.54176117035118,2.160667115917855
b,radiomics,Radiogenomics,0.41612937238794445,-4.41713129699053
b,radiomics,Radiogenomics,-0.5174306689527952,-4.505516437148659
b,radiomics,Radiogenomics,-0.6785114518130938,-4.580588080202408
b,radiomics,Radiogenomics,1.2275913233288438,-2.3237959229616
b,radiomics,Radiogenomics,-0.28380544738897034,-4.006965450710977
b,radiomics,Radiogenomics,1.1048654458996277,3.5888200357726916
b,radiomics,Radiogenomics,-1.980016810934437,2.702265409845886
b,radiomics,Radiogenomics,-4.275759137556231,3.988658314621951
b,radiomics,Radiogenomics,-0.16728897820355046,-6.169200378376671
b,radiomics,Radiogenomics,-7.5576360030103675,4.068104878120032
b,radiomics,Radiogenomics,-0.9263241713088758,4.948384902275994
b,radiomics,Radiogenomics,-0.8499936760184331,4.744064658654543
b,radiomics,Radiogenomics,-2.077409782841359,-3.086523759031221
b,radiomics,Radiogenomics,-1.6739197024651213,-3.5306024735174644
b,radiomics,Radiogenomics,-8.078312489785658,6.3807793587090655
b,radiomics,Radiogenomics,-1.0423238845253646,-0.12995950316844934
b,radiomics,Radiogenomics,2.715848194504744,-4.459338306686706
b,radiomics,Radiogenomics,-8.6076180461071,6.975618254104219
b,radiomics,Radiogenomics,6.205497003413776,1.1469219010060903
b,radiomics,Radiogenomics,0.8413446762303785,-3.611614832164964
b,radiomics,Radiogenomics,-10.327172711121436,7.136709445791327
b,radiomics,Radiogenomics,-11.571128843530849,2.440619977744245
b,radiomics,Radiogenomics,-5.699108850775478,4.659371389385143
b,radiomics,Radiogenomics,-8.087561819979143,0.8092550474726977
b,radiomics,Radiogenomics,-8.530112743235016,5.884160477508017
b,radiomics,Radiogenomics,1.368070459604285,-2.6887841813549422
b,radiomics,Radiogenomics,6.041008189894232,3.2624586569836027
b,radiomics,Radiogenomics,6.688333746353882,-5.693808345106983
b,radiomics,Radiogenomics,-8.390382690613308,5.650341873576349
b,radiomics,Radiogenomics,-5.2249005743896095,8.753620831534432
b,radiomics,Radiogenomics,-6.3795987648164285,1.7288042284736802
b,radiomics,Radiogenomics,11.496100201389652,-4.189136251630472
b,radiomics,Radiogenomics,-1.1930965540808198,7.282845193334721
b,radiomics,Radiogenomics,-9.742864357165736,4.892234070860524
b,radiomics,Radiogenomics,-8.76361205961574,6.280874786280069
b,radiomics,Radiogenomics,-1.1396447539354413,6.759009270290312
b,radiomics,Radiogenomics,-2.473604789805454,8.790259711236358
b,radiomics,Radiogenomics,-2.206305125860117,10.119036074199597
b,radiomics,Radiogenomics,-7.640871421826219,7.632347047737076
b,radiomics,Radiogenomics,6.906594653122917,1.25040166982721
b,radiomics,Radiogenomics,-5.9704530716933615,6.725977478489752
b,radiomics,Radiogenomics,-7.280118863473228,5.564793372778973
b,radiomics,Radiogenomics,13.914997903876412,-0.18998657335459979
b,radiomics,Radiogenomics,7.323412893461643,9.19708266875777
b,radiomics,Radiogenomics,0.14361212243431518,0.7528204007409287
b,radiomics,Radiogenomics,-6.341367184111115,7.443108132212085
b,radiomics,Radiogenomics,-3.1688878594482417,8.87684234113834
b,radiomics,Radiogenomics,9.823762804583694,1.4840053620872597
b,radiomics,Radiogenomics,11.330635658117645,3.6892717465781284
b,radiomics,Radiogenomics,8.746181609388373,4.724300433075718
b,radiomics,Radiogenomics,-8.332625567724255,7.646946595206258
b,radiomics,Radiogenomics,-2.9822564721994094,4.0528263427125095
c,embeddings,LUNG1,1.6357070344514553,-2.435633886096561
c,embeddings,LUNG1,14.18931065111097,-6.962738230053935
c,embeddings,LUNG1,15.846217462069518,10.469691338234208
c,embeddings,LUNG1,8.431515544769626,0.9679226797064276
c,embeddings,LUNG1,5.72289311688219,-4.998180227761973
c,embeddings,LUNG1,1.4475019751788816,0.8575444531780421
c,embeddings,LUNG1,3.629848952307351,-3.119533958797644
c,embeddings,LUNG1,0.809776068734277,-9.932212191937646
c,embeddings,LUNG1,-2.3385808958381737,0.34685225567701283
c,embeddings,LUNG1,1.5968423744244107,-8.791008287498236
c,embeddings,LUNG1,5.962381326037241,-5.737476994032288
c,embeddings,LUNG1,-2.2501335953528,3.4562260399461757
c,embeddings,LUNG1,-1.3317191437938773,-4.389152388483561
c,embeddings,LUNG1,16.536916316653027,-5.262856367944232
c,embeddings,LUNG1,13.030889264142033,-2.610314648598077
c,embeddings,LUNG1,-6.783372336181873,0.4962519106608661
c,embeddings,LUNG1,16.9867855743913,-2.999251404881978
c,embeddings,LUNG1,-5.9455443895205375,-5.784370836751589
c,embeddings,LUNG1,6.662587786659559,0.11044208363597148
c,embeddings,LUNG1,0.39029091158635404,-2.83840012066254
c,embeddings,LUNG1,9.910540656968116,-4.664980671133276
c,embeddings,LUNG1,4.629241473090167,2.45287682622036
c,embeddings,LUNG1,2.6543155674790073,-3.1231477727581187
c,embeddings,LUNG1,-0.14276779992420513,-7.742763681778143
c,embeddings,LUNG1,16.83600638099513,0.4483676142805459
c,embeddings,LUNG1,4.357917868936916,-3.6027251574082495
c,embeddings,LUNG1,7.175644453902955,-4.179578528422856
c,embeddings,LUNG1,12.792542858734922,-1.5211980637677753
c,embeddings,LUNG1,17.243937622934826,0.8467558772878476
c,embeddings,LUNG1,2.2302736737916047,-4.300834278054527
c,embeddings,LUNG1,14.255281567669531,-2.8035896594036087
c,embeddings,LUNG1,14.826451284733796,-0.04988186619748956
c,embeddings,LUNG1,2.451980240562511,0.852761616349717
c,embeddings,LUNG1,15.849850145312748,-2.1368017725414403
c,embeddings,LUNG1,6.912774471174406,1.0540900671696338
c,embeddings,LUNG1,19.022384177162014,3.3948429332605614
c,embeddings,LUNG1,15.359760428584075,6.913632280629579
c,embeddings,LUNG1,19.658791599278818,-2.528996389677999
c,embeddings,LUNG1,3.6262061852134533,-9.360980462369806
c,embeddings,LUNG1,6.765968624786285,-10.984416936959573
c,embeddings,LUNG1,15.666491452512055,1.6462002367312283
c,embeddings,LUNG1,4.7024249022956495,-2.1084926342190617
c,embeddings,LUNG1,14.456850010063475,-2.19918374708056
c,embeddings,LUNG1,21.4398981440849,-3.0771471557098087
c,embeddings,LUNG1,16.181019306859895,-0.6435158029072756
c,embeddings,LUNG1,9.72219632622015,-0.5780272574061814
c,embeddings,LUNG1,4.056419795059931,-1.8641551719843512
c,embeddings,LUNG1,21.362644917247106,4.761989724711126
c,embeddings,LUNG1,14.410895294331489,-5.4668572723465365
c,embeddings,LUNG1,6.4237588056925725,8.746920312280292
c,embeddings,LUNG1,12.879080224979807,-5.324965371074203
c,embeddings,LUNG1,14.093242518132877,-4.214791480200032
c,embeddings,LUNG1,-2.4215638918121756,5.390102491751388
c,embeddings,LUNG1,3.6963232950880056,-3.4031410683559815
c,embeddings,LUNG1,4.757692830966725,-6.836669422363537
c,embeddings,LUNG1,23.984244546433327,7.9967251280716685
c,embeddings,LUNG1,-0.30994547451901633,-2.860879757812278
c,embeddings,LUNG1,6.432448212646366,1.1146969069162689
c,embeddings,LUNG1,15.239661327104058,0.9903341271116972
c,embeddings,LUNG1,-1.6247352944926523,0.845562943314022
c,embeddings,LUNG1,3.32562935642494,-8.519867415782704
